Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PK,PD,PMIDs,,,,,,
PA444552,Hypertension,Disease,PA27112,CYP2J2,Gene,Vip,associated,,,,,,,,,
PA444552,Hypertension,Disease,PA29091,H19,Gene,Literature,associated,,,24560520,,,,,,
PA444552,Hypertension,Disease,PA292,PTGIS,Gene,Vip,associated,,,,,,,,,
PA444552,Hypertension,Disease,PA296,RELA,Gene,Literature,associated,,,24560520,,,,,,
PA444552,Hypertension,Disease,PA30041,KCNIP1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17700361;18496125;18854753,,,,,
PA444552,Hypertension,Disease,PA30852,MLLT3,Gene,VariantAnnotation,associated,,,22440088,,,,,,
PA444552,Hypertension,Disease,PA30864,MME,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21052031,,,,,
PA444552,Hypertension,Disease,PA31751,NR1H3,Gene,ClinicalAnnotation,associated,,PD,21562465,,,,,,
PA444552,Hypertension,Disease,PA31826,NUCB2,Gene,Literature,associated,,,24560520,,,,,,
PA444552,Hypertension,Disease,PA33122,PDE1A,Gene,Literature,associated,,,24560520,,,,,,
PA444552,Hypertension,Disease,PA33812,PROX1,Gene,VariantAnnotation,associated,,PD,24122840,,,,,,
PA444552,Hypertension,Disease,PA34180,RAD52,Gene,VariantAnnotation,associated,,,18591455,,,,,,
PA444552,Hypertension,Disease,PA34897,RYR3,Gene,VariantAnnotation,associated,,PD,22664477,,,,,,
PA444552,Hypertension,Disease,PA35068,HLA-DQB1,Gene,Literature,associated,,,24560520,,,,,,
PA444552,Hypertension,Disease,PA35099,HOXC@,Gene,Literature,associated,,,24560520,,,,,,
PA444552,Hypertension,Disease,PA37253,USP5,Gene,VariantAnnotation,associated,,PD,16314886;17189961,,,,,,
PA444552,Hypertension,Disease,PA38055,NELFCD,Gene,VariantAnnotation,associated,,PD,23753411,,,,,,
PA445062,Neoplasms,Disease,PA134897613,ENOSF1,Gene,VariantAnnotation,associated,,PD,23736036,,,,,,
PA445062,Neoplasms,Disease,PA134920089,GALNT14,Gene,ClinicalAnnotation,associated,,PD,21635146,,,,,,
PA445062,Neoplasms,Disease,PA134956204,C18orf56,Gene,ClinicalAnnotation,associated,,PD,11937185;12651279;12972956;14522928;14647408;15713801;15797993;16130010;17203168;17323057;17410198;18322994;18368069;19159907;20386493;21262916;22450926;22838948,,,,,,
PA445062,Neoplasms,Disease,PA154,SLC29A1,Gene,ClinicalAnnotation,associated,,PD,20665488;24361227,,,,,,
PA445062,Neoplasms,Disease,PA164741534,FMO2,Gene,VariantAnnotation,associated,,PD,21900104,,,,,,
PA445062,Neoplasms,Disease,PA190,HNMT,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21900104,,,,,
PA445062,Neoplasms,Disease,PA24393,ABCC11,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,24024896,,,,,
PA445062,Neoplasms,Disease,PA24577,ADH7,Gene,VariantAnnotation,associated,,PD,21900104,,,,,,
PA445062,Neoplasms,Disease,PA24692,ALDH1A1,Gene,VariantAnnotation,associated,,PD,18854779,,,,,,
PA445062,Neoplasms,Disease,PA25018,ARVCF,Gene,VariantAnnotation,associated,,PD,19094200,,,,,,
PA445062,Neoplasms,Disease,PA27121,CYP4F2,Gene,VariantAnnotation,associated,,PD,21900104,,,,,,
PA445062,Neoplasms,Disease,PA27491,DSCAM,Gene,ClinicalAnnotation,associated,,PD,21079520,,,,,,
PA445062,Neoplasms,Disease,PA28469,G6PD,Gene,VariantAnnotation,Vip,associated,,PD,12075750;12942574;19654083;20122995;2019023;21336310;22015451,,,,,
PA445062,Neoplasms,Disease,PA30077,KCNQ5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25127363,,,,,
PA445062,Neoplasms,Disease,PA31945,OPRM1,Gene,VariantAnnotation,associated,,PD,17898703,,,,,,
PA445062,Neoplasms,Disease,PA33308,PIK3CA,Gene,VariantAnnotation,associated,,PD,22158333,,,,,,
PA445062,Neoplasms,Disease,PA35753,SHMT1,Gene,ClinicalAnnotation,associated,,PD,24167597,,,,,,
PA445062,Neoplasms,Disease,PA36067,SPG7,Gene,VariantAnnotation,associated,,PD,21900104,,,,,,
PA445062,Neoplasms,Disease,PA36249,SULT2B1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21900104,,,,,
PA445062,Neoplasms,Disease,PA37180,UGT1A5,Gene,VariantAnnotation,associated,,,15179405,,,,,,
PA445062,Neoplasms,Disease,PA37181,UGT1A6,Gene,VariantAnnotation,associated,,PD,15179405;18349289;19696792;21900104,,,,,,
PA445062,Neoplasms,Disease,PA387,SLC28A1,Gene,VariantAnnotation,associated,,PD,21900104,,,,,,
PA445062,Neoplasms,Disease,PA397,ABCC4,Gene,ClinicalAnnotation,associated,PK,PD,19696793,,,,,,
PA445062,Neoplasms,Disease,PA7360,EGFR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16788380;17375033;18006781;18309947;18652519;22158333,,,,,
PA133888799,Organ Transplantation,Disease,PA131,CYP3A5,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,12966368;20368718;21806386;21886016;23073208;23354298;23557867;23588314;24658827,,,,,
PA157379134,Myalgia unspecified,Disease,PA131,CYP3A5,Gene,ClinicalAnnotation,associated,PK,PD,15284534;15900215;16321621;17192506;17289397;18727922,,,,,,
PA166048714,Pregnancy,Disease,PA131,CYP3A5,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,,22875663,,,,,
PA166114457,lung transplantation,Disease,PA131,CYP3A5,Gene,VariantAnnotation,associated,PK,,14747421;22339449,,,,,,
PA443750,Colitis, Ulcerative,Disease,PA131,CYP3A5,Gene,VariantAnnotation,associated,PK,PD,24033383,,,,,
PA443780,Connective Tissue Diseases,Disease,PA131,CYP3A5,Gene,VariantAnnotation,associated,PK,,24352002,,,,,,
PA444257,Gastrointestinal Neoplasms,Disease,PA131,CYP3A5,Gene,VariantAnnotation,associated,PK,,24214410,,,,,,
PA445301,Peripheral Nervous System Diseases,Disease,PA131,CYP3A5,Gene,VariantAnnotation,associated,,PD,21225912,,,,,,
PA445846,Thrombocytopenia,Disease,PA134897613,ENOSF1,Gene,VariantAnnotation,associated,,,21980041,,,,,,
PA445846,Thrombocytopenia,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,17488658,,,,,,
PA445846,Thrombocytopenia,Disease,PA29024,GSTM3,Gene,VariantAnnotation,associated,PK,PD,19786980,,,,,,
PA445846,Thrombocytopenia,Disease,PA397,ABCC4,Gene,VariantAnnotation,associated,,PD,19515727,,,,,,
PA443842,Death,Disease,PA142671259,NOS1AP,Gene,VariantAnnotation,associated,,PD,19076153,,,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA142671259,NOS1AP,Gene,VariantAnnotation,associated,,PD,20305679,,,,,
PA444807,Long QT Syndrome,Disease,PA142671259,NOS1AP,Gene,ClinicalAnnotation,associated,,PD,22682551,,,,,,
PA166123366,event-free survival,Disease,PA329,SLC22A1,Gene,VariantAnnotation,associated,,PD,24589908,,,,,,
PA443842,Death,Disease,PA329,SLC22A1,Gene,VariantAnnotation,associated,,PD,20680652,,,,,,
PA443886,Diabetes Mellitus,Disease,PA329,SLC22A1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19381165;19898263,,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA329,SLC22A1,Gene,VariantAnnotation,associated,PK,PD,17111267;21989078;22735389,,,,,
PA447288,Essential hypertension,Disease,PA307,SCNN1G,Gene,VariantAnnotation,associated,,PD,16172412,,,,,,
PA162370415,metabolic syndrome,Disease,PA134890284,INSIG2,Gene,VariantAnnotation,associated,,PD,20877301,,,,,,
PA162370415,metabolic syndrome,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,17976958,,,,,,
PA443430,Arthritis,Disease,PA28469,G6PD,Gene,VariantAnnotation,associated,,PD,2502894,,,,,,
PA443450,Asthma,Disease,PA36551,TLR3,Gene,VariantAnnotation,associated,,PD,21461252,,,,,,
PA151958383,Gastrointestinal Stromal Tumors,Disease,PA332,SLC22A4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23127916,,,,,
PA151958383,Gastrointestinal Stromal Tumors,Disease,PA397,ABCC4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23127916,,,,,
PA444682,Kidney Diseases,Disease,PA139,ACE,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,10880412;12799093;16020596;19319668;8538349;8986921;9661139,,,,,
PA162316739,Maculopapular Exanthema,Disease,PA35072,HLA-DRB1,Gene,VariantAnnotation,associated,,PD,23830818,,,,,,
PA444065,Epilepsy,Disease,PA35072,HLA-DRB1,Gene,VariantAnnotation,associated,,PD,20235791;24399721,,,,,,
PA445220,Pancreatitis,Disease,PA35072,HLA-DRB1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25217962,,,,,
PA446116,Inflammatory Bowel Diseases,Disease,PA35072,HLA-DRB1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25217962,,,,,
PA446213,HIV Infections,Disease,PA35072,HLA-DRB1,Gene,VariantAnnotation,associated,,PD,11888582,,,,,,
PA446827,Hematologic Neoplasms,Disease,PA35072,HLA-DRB1,Gene,VariantAnnotation,associated,,PD,24858023,,,,,,
PA446459,Myocardial Ischemia,Disease,PA33529,PON1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21170047;21527445;21685174;21806387;21819538;21881565;21918510;21972404;22190063;22368149;22374717;22427735;22462746;22520065;22624833;22723959;22940005;22974728;23150151;23346768;23418418;24262617;24535487,,,,,
PA443626,Carcinoma, Squamous Cell,Disease,PA7360,EGFR,Gene,Vip,associated,,,,,,,,
PA445113,Neutropenia,Disease,PA397,ABCC4,Gene,VariantAnnotation,associated,PK,PD,19696793,,,,,,
PA445187,Osteonecrosis,Disease,PA397,ABCC4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22267851,,,,,
PA446116,Inflammatory Bowel Diseases,Disease,PA397,ABCC4,Gene,VariantAnnotation,associated,,PD,20393862,,,,,,
PA443450,Asthma,Disease,PA281,PPARG,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20224667,,,,,
PA444985,Multiple Myeloma,Disease,PA281,PPARG,Gene,VariantAnnotation,associated,,PD,21517810,,,,,,
PA447196,Anxiety Disorders,Disease,PA26874,CRHR1,Gene,ClinicalAnnotation,associated,,PD,17258395,,,,,,
PA443265,Adenocarcinoma,Disease,PA363,UMPS,Gene,VariantAnnotation,associated,PK,PD,16818689,,,,,,
PA443899,Diarrhea,Disease,PA363,UMPS,Gene,VariantAnnotation,associated,PK,PD,16818689;20647221,,,,,,
PA444606,Erectile Dysfunction,Disease,PA139,ACE,Gene,ClinicalAnnotation,associated,,PD,12837457,,,,,,
PA444417,Hemorrhage,Disease,PA165450635,PRSS53,Gene,VariantAnnotation,associated,,PD,22571356,,,,,,
PA444417,Hemorrhage,Disease,PA27121,CYP4F2,Gene,ClinicalAnnotation,associated,PK,PD,17341693;18250228;19207028;19297519;19300499;19741565;19794411;20072124;20128861;20182420;20421126;20442691;20653676;20833655;21084764;21127708;21174619;21228733;21383771;22010099;22172097;22192158;22417713;22528326;22549502;22676192;22855348;22871975;22892446;23061746;23104259;23132553;23215885;23949431;23990957;24019055;24029542;24085937;24138531;24330000;24503627;25042728;25084205;25126975,,,,,,
PA446021,Vascular Diseases,Disease,PA164722907,MIR611,Gene,VariantAnnotation,associated,PK,,21977987,,,,,,
PA446021,Vascular Diseases,Disease,PA227,LDLR,Gene,VariantAnnotation,associated,,PD,18261733;21977987,,,,,,
PA446021,Vascular Diseases,Disease,PA25478,TMEM258,Gene,VariantAnnotation,associated,PK,,21977987,,,,,,
PA446021,Vascular Diseases,Disease,PA27973,FADS1,Gene,VariantAnnotation,associated,PK,,21977987,,,,,,
PA446021,Vascular Diseases,Disease,PA28090,FEN1,Gene,VariantAnnotation,associated,PK,,21977987,,,,,,
PA446021,Vascular Diseases,Disease,PA51,APOC1,Gene,VariantAnnotation,associated,PK,,21977987,,,,,,
PA446021,Vascular Diseases,Disease,PA55,APOE,Gene,VariantAnnotation,associated,PK,,21977987,,,,,,
PA447247,liver transplantation,Disease,PA29778,IL10,Gene,VariantAnnotation,associated,,PD,21359536,,,,,,
PA446116,Inflammatory Bowel Diseases,Disease,PA24842,AOX1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19500084,,,,,
PA444065,Epilepsy,Disease,PA37179,UGT1A4,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,22047493;23263737;24820767,,,,,
PA446108,Colorectal Neoplasms,Disease,PA37179,UGT1A4,Gene,VariantAnnotation,associated,,PD,21273624,,,,,,
PA443421,Arrhythmias, Cardiac,Disease,PA31465,NCF4,Gene,ClinicalAnnotation,associated,,PD,16330681,,,,,
PA443886,Diabetes Mellitus,Disease,PA162403847,SLC47A2,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,21956618;23267855,,,,,
PA446879,Alcohol-Related Disorders,Disease,PA28973,GRIK1,Gene,VariantAnnotation,associated,PK,PD,19331489,,,,,,
PA443309,Alcoholism,Disease,PA24570,ADH1A,Gene,Vip,associated,,,,,,,,,
PA443309,Alcoholism,Disease,PA24572,ADH1C,Gene,Vip,associated,,,,,,,,,
PA443309,Alcoholism,Disease,PA24692,ALDH1A1,Gene,Vip,associated,,,,,,,,,
PA443309,Alcoholism,Disease,PA29556,HTR3B,Gene,VariantAnnotation,associated,,,20838391,,,,,,
PA152132901,Hereditary Breast/Ovarian Cancer Syndrome,Disease,PA25412,BRCA2,Gene,Annotation,associated,,,,,,,,,
PA153619833,Peripheral Vascular Diseases,Disease,PA27121,cytochrome P450, family 4, subfamily F, polypeptide 2,Gene,ClinicalAnnotation,associated,PK,PD,17341693;18250228;19207028;19297519;19300499;19741565;19794411;20072124;20128861;20182420;20421126;20442691;20653676;20833655;21084764;21127708;21174619;21228733;21383771;22010099;22172097;22192158;22417713;22528326;22549502;22676192;22855348;22871975;22892446;23061746;23104259;23132553;23215885;23949431;23990957;24019055;24029542;24085937;24138531;24330000;24503627;25042728;25084205;25126975,,,
PA165108401,Acute coronary syndrome,Disease,PA27121,cytochrome P450, family 4, subfamily F, polypeptide 2,Gene,VariantAnnotation,associated,,,24418943,,,
PA446997,Intracranial Hemorrhages,Disease,PA27121,cytochrome P450, family 4, subfamily F, polypeptide 2,Gene,ClinicalAnnotation,associated,PK,PD,17341693;18250228;19207028;19297519;19300499;19741565;19794411;20072124;20128861;20182420;20421126;20442691;20653676;20833655;21084764;21127708;21174619;21228733;21383771;22010099;22172097;22192158;22417713;22528326;22549502;22676192;22855348;22871975;22892446;23061746;23104259;23132553;23215885;23949431;23990957;24019055;24029542;24085937;24138531;24330000;24503627;25042728;25084205;25126975,,,
PA447288,Essential hypertension,Disease,PA27121,cytochrome P450, family 4, subfamily F, polypeptide 2,Gene,Vip,associated,,,18971550,,,
PA166122058,mucositis,Disease,PA134865839,solute carrier organic anion transporter family, member 1B1,Gene,VariantAnnotation,associated,,PD,19901119,,,,,
PA166123466,creatine kinase,Disease,PA134865839,solute carrier organic anion transporter family, member 1B1,Gene,VariantAnnotation,associated,,,24595600,,,,,
PA445019,Myocardial Infarction,Disease,PA134865839,solute carrier organic anion transporter family, member 1B1,Gene,VariantAnnotation,associated,,PD,18650507,,,,,
PA445131,Obesity,Disease,PA134865839,solute carrier organic anion transporter family, member 1B1,Gene,VariantAnnotation,associated,PK,,23361102,,,,,
PA445601,Osteosarcoma,Disease,PA134865839,solute carrier organic anion transporter family, member 1B1,Gene,VariantAnnotation,associated,PK,,25098908,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA134865839,solute carrier organic anion transporter family, member 1B1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,19901119;22147369;22846425;23233662;23652803,,,,
PA443796,Coronary Artery Disease,Disease,PA31751,nuclear receptor subfamily 1, group H, member 3,Gene,ClinicalAnnotation,associated,,PD,21562465,,,,
PA165108889,Favism,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,Vip,associated,,,10643148,,,,,,
PA166048714,Pregnancy,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,5897424,,,,,,
PA166048814,Hyperuricemia,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,18561168;2019023;22573495;23209099,,,,,,
PA443580,Burkitt Lymphoma,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,17387701;20196170;22190578,,,,,,
PA443582,Burns,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,1138591,,,,,,
PA443750,Colitis, Ulcerative,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,4386139,,,,,
PA443886,Diabetes Mellitus,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,Vip,associated,,,15923630;20711518;21248143;21380594,,,,,,
PA443888,Diabetes Mellitus, Type 1,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,,21147013,,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15126005;21147013;8562390,,,,
PA444400,Hematuria,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,6125724,,,,,,
PA444511,Hyperbilirubinemia,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,Vip,associated,,PD,11048840;19941843,,,,,
PA444650,Jaundice, Neonatal,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,Vip,associated,,,21365530;2502894;2633878,,,,,
PA444683,Kidney Failure, Acute,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,16204390,,,,,
PA444750,Leukemia,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,25115783,,,,,,
PA444942,Methemoglobinemia,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,ClinicalAnnotation,VariantAnnotation,Vip,associated,,PD,10533013;11418378;12075750;12942574;15587250;15787927;15842651;16204390;16493607;17387701;18561168;19654083;2019023;20196170;22015451;22190578;22573495;23209099;23860572;24750455;25115783;5091568;9369411;9590495;9605379,,,,
PA445131,Obesity,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,Vip,associated,,,15923630;20711518,,,,,,
PA446108,Colorectal Neoplasms,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,20127091,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,9369411,,,,,,
PA446213,HIV Infections,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,Vip,associated,,,21376267;8356804;9457100,,,,,,
PA446392,Malaria, Vivax,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,VariantAnnotation,associated,,PD,16969059,,,,,
PA447159,Metabolic Syndrome X,Disease,PA28469,glucose-6-phosphate dehydrogenase,Gene,Vip,associated,,,20711518,,,,,,
PA444101,Esophageal Neoplasms,Disease,PA343,SULT1A1,Gene,Vip,associated,,,16272171,,,,,,
PA445998,Urologic Neoplasms,Disease,PA343,SULT1A1,Gene,VariantAnnotation,associated,,,18854828,,,,,,
PA446108,Colorectal Neoplasms,Disease,PA343,SULT1A1,Gene,Vip,associated,,,16425401,,,,,,
PA446411,Endometrial Neoplasms,Disease,PA343,SULT1A1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16985250,,,,,
PA443450,Asthma,Disease,PA26188,CD14,Gene,VariantAnnotation,associated,,PD,22015088,,,,,,
PA165108809,Neonatal Abstinence Syndrome,Disease,PA31945,opioid receptor, mu 1,Gene,VariantAnnotation,associated,,,23632726,,,,,
PA166048714,Pregnancy,Disease,PA31945,opioid receptor, mu 1,Gene,VariantAnnotation,associated,,PD,23703421,,,,,
PA443782,Constipation,Disease,PA31945,opioid receptor, mu 1,Gene,VariantAnnotation,associated,,PD,23703421,,,,,
PA445522,Respiratory Insufficiency,Disease,PA31945,opioid receptor, mu 1,Gene,VariantAnnotation,associated,,PD,23703421,,,,,
PA445768,Substance Withdrawal Syndrome,Disease,PA31945,opioid receptor, mu 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,,25096645,,,,
PA445046,Nasopharyngeal Neoplasms,Disease,PA34890,RXRA,Gene,VariantAnnotation,associated,PK,PD,24193570,,,,,,
PA443450,Asthma,Disease,PA29226,HDAC1,Gene,VariantAnnotation,associated,,PD,24307847,,,,,,
PA443899,Diarrhea,Disease,PA33308,PIK3CA,Gene,VariantAnnotation,associated,,PD,22158333,,,,,,
PA444101,Esophageal Neoplasms,Disease,PA142671588,KLC3,Gene,ClinicalAnnotation,associated,,PD,15213713;19434073;19620936;20078613;21449681;21826087;22026922;22188361,,,,,,
PA445218,Pancreatic Neoplasms,Disease,PA142671588,KLC3,Gene,ClinicalAnnotation,associated,,PD,15213713;19434073;19620936;20078613;21449681;21826087;22026922;22188361,,,,,,
PA445601,Osteosarcoma,Disease,PA142671588,KLC3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15213713;19434073;19620936;20078613;21449681;21826087;22026922;22188361,,,,,
PA446108,Colorectal Neoplasms,Disease,PA142671588,KLC3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15213713;18267032;19434073;19620936;20078613;20385995;21449681;21826087;22026922;22188361,,,,,
PA443450,Asthma,Disease,PA28058,FCER2,Gene,VariantAnnotation,associated,,PD,17980418;21958076,,,,,,
PA165817016,Kidney Transplantation,Disease,PA29784,IL12A,Gene,ClinicalAnnotation,associated,,PD,21107304,,,,,,
PA446120,Hypertriglyceridemia,Disease,PA51,APOC1,Gene,ClinicalAnnotation,associated,,PD,15809899;17700364,,,,,,
PA446213,HIV Infections,Disease,PA51,APOC1,Gene,ClinicalAnnotation,associated,,PD,15809899;17700364,,,,,,
PA447230,HIV,Disease,PA51,APOC1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15809899;17700364,,,,,
PA446120,Hypertriglyceridemia,Disease,PA97,SCARB1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18542840,,,,,
PA153906318,Autism Spectrum Disorder,Disease,PA147,DRD1,Gene,VariantAnnotation,associated,,PD,23856854,,,,,,
PA446771,Sepsis,Disease,PA147,DRD1,Gene,VariantAnnotation,associated,,PD,22310353,,,,,,
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA147,DRD1,Gene,VariantAnnotation,associated,,PD,23952191,,,,,,
PA445046,Nasopharyngeal Neoplasms,Disease,PA391,NR1I3,Gene,VariantAnnotation,associated,,PD,24193570,,,,,,
PA446213,HIV Infections,Disease,PA391,NR1I3,Gene,VariantAnnotation,associated,PK,,23172109,,,,,,
PA445601,Osteosarcoma,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,19159907,,,,,,
PA445601,Osteosarcoma,Disease,PA29024,GSTM3,Gene,VariantAnnotation,associated,,,20577141,,,,,,
PA445601,Osteosarcoma,Disease,PA378,NR1I2,Gene,Vip,associated,,,,,,,,,
PA445425,Prostatic Neoplasms,Disease,PA162405070,SULT1C4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20038957,,,,,
PA166123368,schizoaffective disorder,Disease,PA325,SLC18A2,Gene,VariantAnnotation,associated,,PD,24018103,,,,,,
PA447268,tardive dyskinesia,Disease,PA325,SLC18A2,Gene,VariantAnnotation,associated,,PD,24018103,,,,,,
PA443803,Cough,Disease,PA30864,MME,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21052031,,,,,
PA162263533,nephrotoxicity,Disease,PA142672156,CD3EAP,Gene,VariantAnnotation,associated,,PD,19786980,,,,,,
PA162263533,nephrotoxicity,Disease,PA34195,PPP1R13L,Gene,VariantAnnotation,associated,,PD,19786980,,,,,,
PA445301,Peripheral Nervous System Diseases,Disease,PA29024,GSTM3,Gene,VariantAnnotation,associated,PK,PD,19786980,,,,,,
PA445218,Pancreatic Neoplasms,Disease,PA26050,CAMK4,Gene,VariantAnnotation,associated,,PD,22142827,,,,,,
PA445425,Prostatic Neoplasms,Disease,PA36067,SPG7,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20038957,,,,,
PA444222,Fractures, Bone,Disease,PA35041,COL1A1,Gene,VariantAnnotation,associated,,,11547828;12810179;8841196;9738510,,,,,
PA444222,Fractures, Bone,Disease,PA38100,TUBB1,Gene,VariantAnnotation,associated,,,25148458,,,,,
PA444485,Hodgkin Disease,Disease,PA28128,FGFR2,Gene,VariantAnnotation,associated,,PD,22144180,,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA145148868,FASTKD3,Gene,VariantAnnotation,associated,,,20386493,,,,,
PA446108,Colorectal Neoplasms,Disease,PA145148868,FASTKD3,Gene,VariantAnnotation,associated,,PD,20647221,,,,,,
PA446970,Postoperative Nausea and Vomiting,Disease,PA112,CHRM3,Gene,VariantAnnotation,associated,,PD,21694509,,,,,,
PA444985,Multiple Myeloma,Disease,PA34195,PPP1R13L,Gene,VariantAnnotation,associated,,PD,21435719,,,,,,
PA445204,Ovarian Neoplasms,Disease,PA34195,PPP1R13L,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19203783;19786980,,,,,
PA443450,Asthma,Disease,PA32821,ORMDL3,Gene,Literature,VariantAnnotation,associated,,PD,22986918;24934276,,,,,
PA444880,Marfan Syndrome,Disease,PA30526,SMAD3,Gene,Annotation,associated,,,,,,,,,
PA444880,Marfan Syndrome,Disease,PA36485,TGFBR1,Gene,Annotation,associated,,,,,,,,,
PA443450,Asthma,Disease,PA348,TBXA2R,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15898979,,,,,
PA443371,Angioedema,Disease,PA139,ACE,Gene,Vip,associated,,,,,,,,,
PA445187,Osteonecrosis,Disease,PA29709,IGFBP7,Gene,VariantAnnotation,associated,,PD,22267851,,,,,,
PA445218,Pancreatic Neoplasms,Disease,PA29800,IL17F,Gene,VariantAnnotation,associated,,PD,22142827,,,,,,
PA445503,Rectal Neoplasms,Disease,PA142672417,C1orf167,Gene,VariantAnnotation,associated,,PD,22045187,,,,,,
PA445019,Myocardial Infarction,Disease,PA26276,CDCA3,Gene,VariantAnnotation,associated,,PD,17189961,,,,,,
PA447288,Essential hypertension,Disease,PA26276,CDCA3,Gene,VariantAnnotation,associated,,PD,11230366,,,,,,
PA445019,Myocardial Infarction,Disease,PA37253,USP5,Gene,VariantAnnotation,associated,,PD,17189961,,,,,,
PA447288,Essential hypertension,Disease,PA37253,USP5,Gene,VariantAnnotation,associated,,PD,11230366,,,,,,
PA165817016,Kidney Transplantation,Disease,PA37856,LST1,Gene,ClinicalAnnotation,associated,,PD,18444945,,,,,,
PA444546,Hypersensitivity,Disease,PA37856,LST1,Gene,ClinicalAnnotation,associated,,PD,11294926,,,,,,
PA445425,Prostatic Neoplasms,Disease,PA27119,CYP4B1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20038957,,,,,
PA165108401,Acute coronary syndrome,Disease,PA30868,MMP10,Gene,VariantAnnotation,associated,,PD,20538124,,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA164715938,ARAP2,Gene,VariantAnnotation,associated,,PD,18615156,,,,,
